volume,extent,solidity,elongation,flatness,bbox_aspect_ratio,surface_area,surface_volume_ratio,sphericity,type
1150.0,0.37337662337662336,0.7536041939711664,15.032147934582158,14.867615033531633,4.375,800,0.6956521739130435,0.1372066749781257,exp
1553.0,0.49775641025641026,0.9129923574368018,1.97285855510406,1.6440300082852362,1.6666666666666667,848,0.5460399227301996,0.15814365971504946,exp
2609.0,0.21878406708595388,0.6315662067296054,18.261809768739557,17.855755866452533,3.533333333333333,1648,0.6316596397087006,0.11499850082077685,exp
2166.0,0.5340236686390533,0.9108494533221194,2.8112124434524004,2.6972267740739797,2.1666666666666665,1073,0.4953831948291782,0.15601723595833772,exp
1447.0,0.5186379928315412,0.8855569155446756,6.362841077405641,6.263123706993274,3.4444444444444446,865,0.5977885279889427,0.14789820846184015,exp
2474.0,0.47945736434108527,0.8738961497703992,9.923548107893316,9.725705375801313,4.3,1359,0.5493128536782539,0.13460060340265206,exp
3465.0,0.4583333333333333,0.9111227977912174,3.9815470649114744,3.7053776714477022,2.5714285714285716,1600,0.46176046176046176,0.14311401856339323,exp
5684.0,0.2563131313131313,0.6607765635898628,16.362028710268728,16.101941504892867,4.8125,2872,0.5052779732582688,0.11089661175389556,exp
6315.0,0.49529411764705883,0.903045903045903,6.060540750507214,5.848920422139787,3.3333333333333335,2593,0.41060965954077594,0.13175882700266164,exp
1331.0,0.43214285714285716,0.8826259946949602,2.4331497071221992,1.9719627012945098,1.8181818181818181,807,0.6063110443275732,0.14993804213135065,exp
1059.0,0.43760330578512396,0.9012765957446809,3.1054068001843373,2.99273086691674,2.2,662,0.6251180358829084,0.15694204861607058,exp
3371.0,0.5178187403993856,0.9268627990101732,2.6260142733029763,2.5109876050308655,2.2142857142857144,1500,0.4449718184514981,0.14988145805807576,exp
16453.0,0.45101425438596493,0.8702988627347262,3.4678836050764565,3.0034857535116593,3.3684210526315788,5002,0.3040175044064912,0.129326158573474,exp
2322.0,0.441025641025641,0.8664179104477612,5.8788009327486535,5.415549967588798,4.333333333333333,1271,0.5473729543496986,0.13796298841555596,exp
3541.0,0.562063492063492,0.921895339755272,4.051001234454987,3.8273866718873473,2.9166666666666665,1614,0.45580344535441963,0.14393964285850916,exp
1505.0,0.41346153846153844,0.8910597986974541,3.114413126094798,2.8188640138902623,2.6,860,0.5714285714285714,0.1527070949578262,exp
14019.0,0.35188253012048193,0.7951335715501106,15.762275863699811,15.589130825033902,4.15,5034,0.3590841001497967,0.11549543332469961,exp
16101.0,0.5649473684210526,0.9272099049812842,7.50114119821463,7.464569386513152,3.9473684210526314,4857,0.30165828209427986,0.13128057287450512,exp
1576.0,0.449002849002849,0.9052268811028145,1.5449542485163317,1.486871118136687,1.3846153846153846,832,0.5279187817258884,0.1627724182977256,exp
7722.0,0.3763157894736842,0.84375,4.888592435567144,4.721875230504903,3.3333333333333335,3034,0.3929033929033929,0.12876691423614298,exp
1984.0,0.4624708624708625,0.899365367180417,3.669698854946474,3.4875949217926254,2.727272727272727,1058,0.5332661290322581,0.14923663369707327,exp
7867.0,0.5297643097643098,0.9053976291863275,5.830818618305652,5.555210792002877,3.6666666666666665,2944,0.3742214312952841,0.13435947383949162,exp
2213.0,0.3616013071895425,0.6749008844159805,17.738915907535404,17.460484821243337,5.1,1373,0.6204247627654768,0.12368501100607916,exp
4282.0,0.5291646070192783,0.9276429809358753,1.9643202859078028,1.952546644967474,1.6470588235294117,1726,0.40308267164876227,0.1527766503849194,exp
1150.0,0.2957818930041152,0.7098765432098766,42.78460506872804,42.72402342265239,6.75,901,0.7834782608695652,0.12182612650665989,exp
1913.0,0.5978125,0.9139990444338271,5.324690731697846,5.2945806401696895,3.2,1031,0.5389440669106116,0.1494690639412201,exp
2736.0,0.57,0.9196638655462185,1.4646796977463998,1.1844043001491067,1.3333333333333333,1243,0.454312865497076,0.15737639764338462,exp
4204.0,0.542311661506708,0.9211218229623137,1.5866430441141697,1.391361002233787,1.411764705882353,1687,0.40128449096098956,0.15440453636592494,exp
2565.0,0.3392857142857143,0.7749244712990937,3.980367885550214,3.8117714762877086,2.5714285714285716,1315,0.5126705653021443,0.14249484725489878,exp
8103.0,0.3516927083333333,0.8651505445227419,8.181461847061357,8.163167145054809,3.5555555555555554,3257,0.40194989510058005,0.12386429469326696,exp
1354.0,0.5510785510785511,0.905685618729097,2.4009533843979796,2.0857380070004665,2.3333333333333335,764,0.5642540620384048,0.16019627659415742,exp
2575.0,0.3325154958677686,0.6753212693417256,7.190047793254499,6.814969883124291,4.0,1426,0.5537864077669903,0.13174433917347086,exp
3077.0,0.525982905982906,0.9133273968536658,2.963930755277222,2.769242943855119,2.3076923076923075,1419,0.4611634709132272,0.14908568166022682,exp
1230.0,0.45488165680473375,0.8880866425992779,1.899431700954913,1.7217645648359026,1.2307692307692308,721,0.5861788617886179,0.15922141392462907,exp
3706.0,0.3010071474983756,0.6553492484526967,14.686828753660086,14.335798761515875,4.75,2051,0.5534268753372908,0.11676283101526683,exp
7201.0,0.5068271396396397,0.9254594525125305,2.292089629329195,1.924344401633869,2.3125,2556,0.3549507012914873,0.14589296741821153,exp
3643.0,0.4599747474747475,0.9066699850671976,3.0389412252025134,2.8628302972907025,2.2,1635,0.4488059291792479,0.14480660018821778,exp
2832.0,0.38311688311688313,0.8084499000856409,10.078719960253139,9.853839497359113,4.363636363636363,1533,0.5413135593220338,0.13057298859427993,exp
2486.0,0.511522633744856,0.9109563942836204,2.751023541018017,2.5092043646100137,2.25,1201,0.4831053901850362,0.1528003710319832,exp
1312.0,0.5521885521885522,0.9104788341429563,2.7024006519677277,2.405177263635092,2.4444444444444446,751,0.5724085365853658,0.1595815281997433,exp
1212.0,0.37875,0.7744408945686901,16.0303455596169,15.940926933996574,5.0,850,0.7013201320132013,0.13373635660978647,exp
8975.0,0.3749582219251337,0.7013910597061582,24.866243243844398,24.812573837318386,5.5,3925,0.4373259052924791,0.11003140125433676,exp
1156.0,0.5200179937022043,0.9045383411580594,2.1458604213887664,1.738282831747694,2.111111111111111,683,0.5908304498269896,0.16126910870195374,exp
1180.0,0.49663299663299665,0.9035222052067381,1.9493821213713831,1.8527022156666033,1.6363636363636365,684,0.5796610169491525,0.16325452832006576,exp
2733.0,0.5474759615384616,0.928328804347826,1.9568493288582534,1.7091831727973075,1.8461538461538463,1253,0.4584705451884376,0.15600625688849107,exp
4651.0,0.32144584974773655,0.7649671052631579,8.162033786914076,7.771413438251736,4.076923076923077,2249,0.4835519243173511,0.12389147901317023,exp
5616.0,0.43333333333333335,0.8858044164037855,5.237826704795623,5.053839821883266,3.2,2358,0.4198717948717949,0.13399057947067367,exp
1635.0,0.44237012987012986,0.8752676659528907,4.272833551958032,4.082801218052106,2.5454545454545454,926,0.5663608562691131,0.14987672155544676,exp
1220.0,0.396361273554256,0.7746031746031746,8.763026268518601,8.698156272200753,4.222222222222222,799,0.6549180327868852,0.14289809564606137,exp
2898.0,0.5531589998091239,0.9162187796395826,3.384595089211823,3.3468092419765014,2.3846153846153846,1363,0.47032436162870944,0.1491316186307086,exp
